timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-%E0%B9%84%E0%B8%82%E0%B9%89%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%87%E0%B8%81%E0%B8%B5,th
2007-12-20 06:00:00,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,28367
2007-12-20 07:00:00,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,33001
2007-12-20 08:00:00,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,34096
2007-12-20 09:00:00,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,30035
2007-12-20 10:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,30195
2007-12-20 11:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,29752
2007-12-20 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27986
2007-12-20 13:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28648
2007-12-20 14:00:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,28410
2007-12-20 15:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,23587
2007-12-20 16:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,18657
2007-12-20 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16759
2007-12-20 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12389
2007-12-20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5933
2007-12-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490
2007-12-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569
2007-12-20 22:00:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3625
2007-12-20 23:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4890
2007-12-21 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9022
2007-12-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8859
2007-12-21 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14562
2007-12-21 03:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,28557
2007-12-21 04:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36715
2007-12-21 05:00:00,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,38304
2007-12-21 06:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35357
2007-12-21 07:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,32523
2007-12-21 08:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30287
2007-12-21 09:00:00,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,27060
2007-12-21 10:00:00,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,26901
2007-12-21 11:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20091
2007-12-21 12:00:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,18379
2007-12-21 13:00:00,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,20975
2007-12-21 14:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20415
2007-12-21 15:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18277
2007-12-21 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14715
2007-12-21 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10886
2007-12-21 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8091
2007-12-21 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5634
2007-12-21 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4438
2007-12-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203
2007-12-21 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8119
2007-12-21 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9288
2007-12-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6845
2007-12-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16698
2007-12-22 02:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21908
2007-12-22 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21532
2007-12-22 04:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,21182
2007-12-22 05:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25888
2007-12-22 06:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,24249
2007-12-22 07:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,25815
2007-12-22 08:00:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,25332
2007-12-22 09:00:00,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,29559
2007-12-22 10:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,29892
2007-12-22 11:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32667
2007-12-22 12:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23882
2007-12-22 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23453
2007-12-22 14:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19043
2007-12-22 15:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17909
2007-12-22 16:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16664
2007-12-22 17:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12770
2007-12-22 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11105
2007-12-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6205
2007-12-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5693
2007-12-22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809
2007-12-22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969
2007-12-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457
2007-12-23 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4327
2007-12-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125
2007-12-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8095
2007-12-23 03:00:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,12273
2007-12-23 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17725
2007-12-23 05:00:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,28068
2007-12-23 06:00:00,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,26955
2007-12-23 07:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34233
2007-12-23 08:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31821
2007-12-23 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26211
2007-12-23 10:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20428
2007-12-23 11:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17335
2007-12-23 12:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16719
2007-12-23 13:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17863
2007-12-23 14:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18462
2007-12-23 15:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17856
2007-12-23 16:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14393
2007-12-23 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12796
2007-12-23 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9260
2007-12-23 19:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7009
2007-12-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546
2007-12-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748
2007-12-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540
2007-12-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462
2007-12-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686
2007-12-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008
2007-12-24 02:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16941
2007-12-24 03:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,21336
2007-12-24 04:00:00,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,29569
2007-12-24 05:00:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,32149
2007-12-24 06:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,36041
2007-12-24 07:00:00,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,34281
2007-12-24 08:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,37096
2007-12-24 09:00:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,27599
2007-12-24 10:00:00,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,24249
2007-12-24 11:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,19696
2007-12-24 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19021
2007-12-24 13:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22666
2007-12-24 14:00:00,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,22313
2007-12-24 15:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19149
2007-12-24 16:00:00,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,16309
2007-12-24 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12540
2007-12-24 18:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9415
2007-12-24 19:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7251
2007-12-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5015
2007-12-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557
2007-12-24 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5044
2007-12-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700
2007-12-25 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7601
2007-12-25 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13307
2007-12-25 02:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,14841
2007-12-25 03:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35661
2007-12-25 04:00:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,36134
2007-12-25 05:00:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,28939
2007-12-25 06:00:00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,26411
2007-12-25 07:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29817
2007-12-25 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32171
2007-12-25 09:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32016
2007-12-25 10:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,30211
2007-12-25 11:00:00,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,28119
2007-12-25 12:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26708
2007-12-25 13:00:00,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,28895
2007-12-25 14:00:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,30931
2007-12-25 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23190
2007-12-25 16:00:00,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,15584
2007-12-25 17:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11868
2007-12-25 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13347
2007-12-25 19:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10114
2007-12-25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711
2007-12-25 21:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10666
2007-12-25 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11724
2007-12-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11244
2007-12-26 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12661
2007-12-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16689
2007-12-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21076
2007-12-26 03:00:00,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,22829
2007-12-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27173
2007-12-26 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28678
2007-12-26 06:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,26373
2007-12-26 07:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,29957
2007-12-26 08:00:00,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,31478
2007-12-26 09:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,29373
2007-12-26 10:00:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,27996
2007-12-26 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26474
2007-12-26 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26588
2007-12-26 13:00:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,25401
2007-12-26 14:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25121
2007-12-26 15:00:00,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,22136
2007-12-26 16:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,18029
2007-12-26 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14055
2007-12-26 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10276
2007-12-26 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11403
2007-12-26 20:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15396
2007-12-26 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8594
2007-12-26 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13783
2007-12-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14779
2007-12-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999
2007-12-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6927
2007-12-27 02:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,11439
2007-12-27 03:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22085
2007-12-27 04:00:00,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,27757
2007-12-27 05:00:00,0,0,0,0,0,1,0,1,5,0,0,1,0,0,0,0,0,28720
2007-12-27 06:00:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,26170
2007-12-27 07:00:00,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,34501
2007-12-27 08:00:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,31090
2007-12-27 09:00:00,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,31074
2007-12-27 10:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25002
2007-12-27 11:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,24653
2007-12-27 12:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25917
2007-12-27 13:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23559
2007-12-27 14:00:00,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,26321
2007-12-27 15:00:00,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,23282
2007-12-27 16:00:00,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,25026
2007-12-27 17:00:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,18265
2007-12-27 18:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,19828
2007-12-27 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6916
2007-12-27 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6037
2007-12-27 21:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4291
2007-12-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214
2007-12-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919
2007-12-28 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4201
2007-12-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6076
2007-12-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934
2007-12-28 03:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,18869
2007-12-28 04:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,22469
2007-12-28 05:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,23845
2007-12-28 06:00:00,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,21596
2007-12-28 07:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,23099
2007-12-28 08:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29238
2007-12-28 09:00:00,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,27745
2007-12-28 10:00:00,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,25690
2007-12-28 11:00:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,23930
2007-12-28 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25617
2007-12-28 13:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28717
2007-12-28 14:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21198
2007-12-28 15:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15583
2007-12-28 16:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12270
2007-12-28 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10643
2007-12-28 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8186
2007-12-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5989
2007-12-28 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4946
2007-12-28 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458
2007-12-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855
2007-12-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4409
2007-12-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481
2007-12-29 01:00:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5189
2007-12-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8294
2007-12-29 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12078
2007-12-29 04:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,22064
2007-12-29 05:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28246
2007-12-29 06:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23774
2007-12-29 07:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25887
2007-12-29 08:00:00,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,30583
2007-12-29 09:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18256
2007-12-29 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16972
2007-12-29 11:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,15142
2007-12-29 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11932
2007-12-29 13:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13061
2007-12-29 14:00:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15118
2007-12-29 15:00:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,13951
2007-12-29 16:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13204
2007-12-29 17:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10597
2007-12-29 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7916
2007-12-29 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652
2007-12-29 20:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5266
2007-12-29 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599
2007-12-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231
2007-12-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670
2007-12-30 00:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7830
2007-12-30 01:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10469
2007-12-30 02:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17525
2007-12-30 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17699
2007-12-30 04:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22232
2007-12-30 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21829
2007-12-30 06:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16203
2007-12-30 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16266
2007-12-30 08:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16451
2007-12-30 09:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16392
2007-12-30 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13980
2007-12-30 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14407
2007-12-30 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11183
2007-12-30 13:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12611
2007-12-30 14:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13638
2007-12-30 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12974
2007-12-30 16:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12406
2007-12-30 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9770
